Single
3648
Scan 0,   
3627, 91.0
3628, 91.0
3629, 91.0
3630, 91.0
3631, 89.0
3632, 90.0
3633, 90.0
3634, 89.0
3635, 89.0
3636, 92.0
3637, 91.0
3638, 90.0
3639, 92.0
3640, 88.0
3641, 91.0
3642, 93.0
3643, 90.0
3644, 93.0
3645, 84.0
3646, 93.0
3647,  1.0

